split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-024,000128.jpg,5,5,7.405310375522459,1.4810620751044918,0,0,L
valid,SNGS-054,000584.jpg,2,5,45.42557249386204,9.085114498772409,3,0,L
valid,SNGS-054,000611.jpg,3,5,31.39733207391675,6.27946641478335,2,0,L
valid,SNGS-054,000639.jpg,2,5,45.721427045399025,9.144285409079805,3,0,L
valid,SNGS-084,000706.jpg,5,5,46.11358549226033,9.222717098452065,0,0,L
valid,SNGS-084,000707.jpg,5,5,45.69345697328629,9.138691394657258,0,0,L
valid,SNGS-084,000708.jpg,5,5,45.85142342247666,9.170284684495332,0,0,L
test,SNGS-120,000290.jpg,12,12,3.548787050959015,0.2957322542465846,0,0,L
test,SNGS-123,000020.jpg,8,11,50.49732874387132,4.590666249442847,3,0,L
test,SNGS-126,000330.jpg,7,12,79.05650009085463,6.588041674237886,5,0,L
test,SNGS-135,000251.jpg,10,15,79.6777845674847,5.31185230449898,5,0,L
test,SNGS-136,000310.jpg,11,15,67.83740864081345,4.522493909387563,4,0,L
test,SNGS-142,000391.jpg,9,14,82.78365013680656,5.913117866914754,5,0,L
test,SNGS-146,000330.jpg,10,11,20.30907886158025,1.8462798965072955,1,0,L
test,SNGS-147,000636.jpg,1,11,151.8609083931228,13.805537126647527,10,0,L
test,SNGS-148,000610.jpg,8,14,100.08990204850086,7.149278717750062,6,0,L
test,SNGS-189,000446.jpg,10,11,35.76049299977768,3.2509539090706983,1,0,L
test,SNGS-192,000106.jpg,9,11,51.73406202093325,4.7030965473575685,2,0,L
test,SNGS-193,000227.jpg,13,15,33.190953011040236,2.212730200736016,2,0,L
valid,SNGS-024,000442.jpg,9,12,52.49431097549291,4.374525914624409,3,0,L
valid,SNGS-025,000281.jpg,12,15,52.090464181307745,3.472697612087183,3,0,L
valid,SNGS-026,000041.jpg,9,11,34.81452167924286,3.1649565162948052,2,0,L
