split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-032,000153.jpg,8,11,187.88304934142593,17.080277212856902,6,3,L
valid,SNGS-036,000459.jpg,12,15,271.02864781683274,18.068576521122182,7,4,L
valid,SNGS-039,000378.jpg,22,15,555.0,37.0,15,22,L
valid,SNGS-041,000001.jpg,9,11,176.9767568828723,16.08879608026112,5,3,L
valid,SNGS-043,000042.jpg,16,15,334.151608391894,22.276773892792935,5,6,L
valid,SNGS-044,000083.jpg,17,15,469.70025177864136,31.31335011857609,14,16,L
valid,SNGS-045,000197.jpg,20,12,357.3639226066398,29.780326883886648,5,13,L
valid,SNGS-046,000072.jpg,19,15,330.55996713825675,22.03733114255045,1,5,L
valid,SNGS-047,000590.jpg,18,15,492.6188452037731,32.84125634691821,14,17,L
valid,SNGS-053,000077.jpg,15,15,384.5755565465166,25.638370436434442,11,11,L
valid,SNGS-078,000001.jpg,15,13,240.38514152658541,18.491164732814262,4,6,L
valid,SNGS-083,000290.jpg,12,15,277.67489930874734,18.51165995391649,8,5,L
valid,SNGS-084,000272.jpg,11,15,253.41190017250887,16.894126678167257,6,2,L
valid,SNGS-091,000001.jpg,11,13,261.31504685450255,20.10115745034635,8,6,L
valid,SNGS-092,000606.jpg,16,15,427.6684931176265,28.511232874508433,12,13,L
valid,SNGS-094,000654.jpg,15,15,450.0,30.0,15,15,L
test,SNGS-131,000001.jpg,21,17,419.36606267884144,24.66859192228479,9,13,L
test,SNGS-132,000452.jpg,16,18,273.47711077238023,15.19317282068779,6,4,L
test,SNGS-135,000001.jpg,13,19,424.9737719933684,22.367040631229916,15,9,L
test,SNGS-136,000303.jpg,13,16,393.3437191527218,24.583982447045113,13,10,L
test,SNGS-142,000001.jpg,9,16,375.0,23.4375,16,9,L
test,SNGS-145,000001.jpg,18,18,463.52953850743165,25.751641028190647,12,12,L
test,SNGS-192,000168.jpg,18,17,419.8329256609649,24.696054450644993,9,10,L
test,SNGS-193,000001.jpg,17,18,429.39365513062774,23.855203062812652,10,9,L
test,SNGS-195,000532.jpg,13,16,263.03827437262237,16.439892148288898,5,2,L
test,SNGS-198,000001.jpg,12,19,304.2330187094848,16.01226414260446,11,4,L
test,SNGS-200,000225.jpg,19,17,377.85212030867945,22.22659531227526,8,10,L
valid,SNGS-021,000355.jpg,25,17,312.5747015076447,18.386747147508512,1,9,L
valid,SNGS-026,000188.jpg,24,16,418.99199433032663,26.186999645645415,4,12,L
valid,SNGS-027,000001.jpg,30,19,568.4245833364128,29.91708333349541,5,16,L
valid,SNGS-031,000342.jpg,14,16,450.0,28.125,16,14,L
valid,SNGS-036,000424.jpg,24,23,541.9940208051578,23.564957426311206,12,13,L
valid,SNGS-043,000001.jpg,17,18,424.2117025312564,23.56731680729202,9,8,L
valid,SNGS-044,000001.jpg,15,17,438.151871386631,25.773639493331235,14,12,L
valid,SNGS-045,000273.jpg,14,16,216.72526490370547,13.545329056481592,4,2,L
valid,SNGS-046,000046.jpg,24,16,385.14474137530124,24.071546335956327,6,14,L
valid,SNGS-047,000384.jpg,19,17,395.8338340173933,23.284343177493724,10,12,L
valid,SNGS-050,000001.jpg,35,20,679.2885791170027,33.96442895585013,9,24,L
valid,SNGS-057,000001.jpg,26,20,600.7847592359998,30.03923796179999,15,21,L
valid,SNGS-078,000160.jpg,13,16,400.35866358311546,25.022416473944716,12,9,L
valid,SNGS-083,000271.jpg,22,17,326.31591188776247,19.195053640456617,3,8,L
valid,SNGS-084,000257.jpg,11,17,210.79134808207908,12.39949106365171,6,0,L
valid,SNGS-087,000056.jpg,20,16,453.5997470661056,28.3499841916316,11,15,L
valid,SNGS-089,000621.jpg,14,19,331.6021789019589,17.452746257997838,10,5,L
valid,SNGS-091,000233.jpg,14,16,267.9356605301311,16.745978783133193,8,6,L
valid,SNGS-092,000001.jpg,23,18,265.402568654432,14.744587147468444,1,6,L
valid,SNGS-093,000001.jpg,19,17,429.6551337991899,25.273831399952346,10,12,L
valid,SNGS-094,000518.jpg,20,17,490.41226484141094,28.84778028478888,12,15,L
test,SNGS-120,000305.jpg,8,10,233.82614738921313,23.382614738921312,6,4,L
test,SNGS-123,000001.jpg,12,10,323.55003979910896,32.3550039799109,9,11,L
test,SNGS-126,000001.jpg,8,9,183.6723198906475,20.408035543405276,6,5,L
test,SNGS-129,000313.jpg,10,10,168.28933163760507,16.828933163760507,3,3,L
test,SNGS-132,000576.jpg,11,10,53.663252517908,5.3663252517907996,0,1,L
test,SNGS-135,000361.jpg,9,10,246.10559928882975,24.610559928882974,7,6,L
test,SNGS-136,000466.jpg,11,10,308.4375447244061,30.84375447244061,9,10,L
